Event ID,Event Name,Event Tags,Society ID,Society Name,Event Date
2440,Drug & Alcohol Focus Group,"Free, Health, Wellbeing & Support, Campaigns & Volunteering, Postgraduate, Safety, Student Voice, Alcohol-Free, Virtual & Online",489,Wellbeing,19/03/2024 16:00
2441,PCI Society Ball,Food & Drink,275,Performance and Cultural Industries (PCI),31/05/2024 19:30
2442,18th March - 22nd March 2024,Sports & Active,376,Vertical Fitness,15/03/2024 14:00
2443,Holi get-together,"£5 or less, Climate-Friendly",205,Leeds RAG,25/03/2024 19:00
2444,BOWLING COMPETITION,"Sports & Active, £5 or less",174,International Business Society,15/03/2024 18:30
2446,Eras Tour Screening,"Free, Food & Drink",487,Leeds Swift Soc,17/03/2024 18:00
2447,Synergy Tournament,"£5 or less, Alcohol-Free",474,Warhammer Society,23/03/2024 10:00
2448,Lake District Weekend Away,,384,Wilderness Medicine,26/04/2024 17:30
2449,Thai Movie Night,Free,441,Thai Society,18/03/2024 18:20
2450,Holi Event 2024,"Free, Family-Friendly, Alcohol-Free, Food & Drink, Cultural Calendar",251,National Hindu Students Forum,19/03/2024 14:15
2451,MASQUERADE BALL,"Food & Drink, Club Nights & Gigs, Live Music & Performance",439,Leeds Rock and Alternative Society,03/05/2024 18:30
2452,LUU Musical Theatre Society Presents: Spring Soirée,"Cinema & Theatre, Arts & Creative, Live Music & Performance",249,Musical Theatre Society,23/03/2024 19:30
2453,Linguistics Talk by Prof Cécile De Cat,"Free, Academic",213,Linguistics,20/03/2024 14:00
2455,Easter Arts & Crafts,"£5 or less, Health, Wellbeing & Support, Arts & Creative",336,SSAFE (Suicide Support and Awareness for Everyone),20/03/2024 17:00
2458,Fridge to Fridge social,£5 or less,244,Motorsport Society,22/03/2024 19:30
2461,BUKC 2024 Round 4- Whilton Mill,Sports & Active,244,Motorsport Society,05/04/2024 07:30
2463,Leeds MNight 2024,"Family-Friendly, Cinema & Theatre, Live Music & Performance, Global Community, Cinema and Theatre, Cultural Calendar",224,Malaysian & Singaporean,26/03/2024 18:30
2464,3rd Year Mock OSCE,,196,LAMMPS,16/04/2024 18:00
2465,4th Year Mock OSCE,,196,LAMMPS,30/04/2024 18:00
2466,Easter Family and Friends Fun Day,"Free, Alcohol-Free, Family-Friendly, Global Community, Postgraduate, Food & Drink, Arts & Creative",449,Leeds & You Programme,09/04/2024 14:00
2467,Spring Break Holiday Wellbeing and Support,"Free, Food & Drink, Sports & Active, Arts & Creative, Cinema & Theatre, Live Music & Performance",449,Leeds & You Programme,25/03/2024 16:28
2468,Festival of Art,"Free, Club Nights & Gigs, Arts & Creative, Live Music & Performance, Campaigns & Volunteering, Safety",438,Students Against Sexual Harassment & Assault (SASHA),09/04/2024 19:00
2469,Academic Workshop - Showcasing Work To A Non-Technical Audience,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Food & Drink, Academic, Arts & Creative",555,Artificial Intelligence Society,27/03/2024 16:00
2470,LUU Scavenger Hunt,"Free, Alcohol-Free, Health, Wellbeing & Support",489,Wellbeing,26/03/2024 11:00
2472,RocSoc Summer Ball 2024,"Other, Food & Drink",108,Earth Sciences (RocSoc),10/05/2024 19:30
2473,Spring Beading,"Alcohol-Free, £5 or less, Free, Health, Wellbeing & Support, Arts & Creative",489,Wellbeing,09/04/2024 13:00
2475,Badge Making,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Arts & Creative",489,Wellbeing,15/04/2024 14:00
2476,A Night with English Society: Creative Showcase and Art Market,"£5 or less, Arts & Creative, Live Music & Performance, Academic",114,English,24/04/2024 18:30
2477,Tissue Paper Flower Making,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Arts & Creative",489,Wellbeing,19/04/2024 13:00
2478,Creative Connections,"Free, Health, Wellbeing & Support, Creative Connections, Arts & Creative",489,Wellbeing,22/03/2024 14:43
2479,Film Society Goes to the Cinema: Parasite at Cottage Road,,126,Film,25/03/2024 17:00
2480,Meanwood Trail and Woodhouse Ridge Guided Walk with LUU and GOGA,"Spring Welfair, Health, Wellbeing & Support, Sports & Active, Free, Give it a Go, Wellbeing",489,Wellbeing,30/04/2024 12:45
2481,Come Henna with Us,"Spring Welfair, Arts & Creative, Free",489,Wellbeing,30/04/2024 14:00
2539,LATAM SOC BALL,"Club Nights & Gigs, Food & Drink",514,Latin American,03/05/2024 19:30
2540,Swanage,Trips & Days Out,345,Sub Aqua (Scuba Diving),27/03/2024 16:18
2541,Sunset walk on the docks,"Free, Sports & Active",313,Scout & Guide,01/05/2024 17:30
2542,Joint Social with Stich and Bitch,"Free, Arts & Creative",313,Scout & Guide,25/04/2024 18:30
2543,LUUSAG takes on the Otley Run,,313,Scout & Guide,11/05/2024 12:00
2544,Day out to Roundhay Park !,Sports & Active,313,Scout & Guide,25/05/2024 09:30
2545,Axe Throwing @ Whistle Punks,Sports & Active,313,Scout & Guide,30/05/2024 19:00
2546,Comedy night @ Headrow house,Club Nights & Gigs,313,Scout & Guide,03/06/2024 19:30
2547,Pixel Bar end of Term Celebration,Free,313,Scout & Guide,14/06/2024 18:15
2548,Murder Mystery Night @ Leeds University Union,Free,313,Scout & Guide,14/05/2024 19:15
2549,Error,,22,Art,29/03/2024 00:13
2550,Art Society Masquerade Ball 2024,Arts & Creative,22,Art,09/05/2024 19:00
2551,Tennis Society Summer Ball 2024,"Food & Drink, Summer in Leeds, Other",355,Tennis (m & w),10/05/2024 00:00
2552,GOSH Mock OSCE!,Academic,447,"Leeds Obstetrics & Gynaecology Society (LOGsoc), (Medics and Dentists)",13/04/2024 17:30
2554,Wellbeing Scavenger Hunt,"Wellbeing, Health, Wellbeing & Support, Free",489,Wellbeing,17/04/2024 11:00
2555,Geek Night,"£5 or less, Food & Drink, Club Nights & Gigs, Live Music & Performance, Wellbeing",474,Warhammer Society,04/05/2024 21:00
2556,Bazaar Ramadhan,"Food & Drink, Free, Family-Friendly",223,Malaysian,06/04/2024 16:00
2557,Geek Night,"£5 or less, Food & Drink, Club Nights & Gigs",556,MTGSoc (Magic the Gathering),04/05/2024 21:00
2558,Geek Night - Time Travellers Party,"£5 or less, Club Nights & Gigs",17,Anime & Manga,04/05/2024 21:00
2559,Geek Night,"£5 or less, Food & Drink, Club Nights & Gigs",104,DiceSoc,04/05/2024 21:00
2560,Geek Night: Time Traveller's Party,"£5 or less, Club Nights & Gigs",118,eSports and Video Games,04/05/2024 21:00
2561,Geek Night May 2024,"£5 or less, Club Nights & Gigs",434,Leeds Horror Society,04/05/2024 21:00
2562,Year 4 Grad Ball Mock OSCE,Academic,246,MSRC,11/05/2024 09:00
2563,Geek Night: Time Traveller's Party!,,259,Nintendo and Pokemon,04/05/2024 21:00
2564,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Sports & Active, £5 or less",455,University of Leeds Events,18/04/2024 12:00
2565,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Sports & Active, £5 or less",455,University of Leeds Events,25/04/2024 12:00
2566,Wellbeing Circuits,"Free, Health, Wellbeing & Support, £5 or less, Sports & Active",455,University of Leeds Events,02/05/2024 12:00
2567,Wellbeing Circuits,"Free, £5 or less, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,09/05/2024 12:00
2568,Wellbeing Circuits,"Free, £5 or less, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,16/05/2024 12:00
2569,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Sports & Active, £5 or less",455,University of Leeds Events,23/05/2024 12:00
2570,Substance & Alcohol Advice Weekly Drop-In,"Health, Wellbeing & Support, Safety, Free, Postgraduate, Wellbeing",489,Wellbeing,10/05/2024 13:00
2571,Lishi Daoist Tai Chi Taster Session,"Health, Wellbeing & Support, Sports & Active, Give it a Go, Spring Welfair, Taster Session, Wellbeing",489,Wellbeing,30/04/2024 18:00
2572,Wellbeing Pilates,"Free, £5 or less, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,16/04/2024 13:30
2573,Wellbeing Pilates,"Free, £5 or less, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,23/04/2024 13:30
2574,Wellbeing Pilates,"Free, Health, Wellbeing & Support, Sports & Active, Alcohol-Free",455,University of Leeds Events,30/04/2024 13:30
2575,Drug and Alcohol Drop-In,"Free, Health, Wellbeing & Support, Wellbeing, Safety",489,Wellbeing,17/05/2024 13:00
2576,Drug and Alcohol Drop-In,"Free, Health, Wellbeing & Support, Wellbeing, Safety",489,Wellbeing,24/05/2024 13:00
2577,Drug and Alcohol Drop-In,"Free, Health, Wellbeing & Support, Safety",489,Wellbeing,31/05/2024 13:00
2579,Spring Welfair Stalls,"Health, Wellbeing & Support, Spring Welfair",489,Wellbeing,29/04/2024 10:00
2580,Spring Welfair Stalls,"Health, Wellbeing & Support, Spring Welfair",489,Wellbeing,30/04/2024 10:00
2581,Wellbeing Pilates,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,07/05/2024 13:30
2582,Substance and Alcohol Advice Weekly Drop-In,,489,Wellbeing,17/05/2024 13:00
2583,Substance & Alcohol Advice Weekly Drop-In,,489,Wellbeing,24/05/2024 13:00
2584,Substance & Alcohol Advice Weekly Drop-In,,489,Wellbeing,31/05/2024 13:00
2585,Substance & Alcohol Advice Weekly Drop-In,,489,Wellbeing,07/06/2024 13:00
2586,Substance & Alcohol Advice Weekly Drop-In,"Health, Wellbeing & Support, Safety",489,Wellbeing,14/06/2024 13:00
2587,Substance & Alcohol Advice Weekly Drop-In,,489,Wellbeing,21/06/2024 13:00
2588,Substance & Alcohol Advice Weekly Drop-In,,489,Wellbeing,28/06/2024 13:00
2589,Wellbeing Pilates,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,14/05/2024 13:30
2590,Wellbeing Pilates,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,14/05/2024 13:30
2591,Wellbeing Pilates,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,21/05/2024 13:30
2592,Wellbeing Yoga,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,19/04/2024 12:00
2593,Wellbeing Yoga,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,26/04/2024 12:00
2594,Wellbeing Yoga,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,03/05/2024 12:00
2595,Wellbeing Yoga,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,10/05/2024 12:00
2596,Wellbeing Yoga,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,17/05/2024 12:00
2597,Wellbeing Yoga,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,24/05/2024 12:00
2598,De-stress and Rebalance,"Spring Welfair, Free, Health, Wellbeing & Support",489,Wellbeing,29/04/2024 11:00
2600,Year 3 Grad Ball Mock Osce,Academic,246,MSRC,23/04/2024 17:50
2601,Squash Varsity: Women's and Men's,"Varsity, Free, Alcohol-Free, Sports & Active",334,Squash and Racketball,24/04/2024 13:00
2602,Hula Class with Leeds Hoop Dance,"Free, Health, Wellbeing & Support, Sports & Active, Spring Welfair",489,Wellbeing,30/04/2024 14:45
2603,The Annual Engineering Ball,Food & Drink,230,Mechanical Engineering (Mech Eng Soc),11/05/2024 19:00
2604,GUYS AND DOLLS FUNDRAISER: A Night At The Hot Box,"Club Nights & Gigs, Cinema & Theatre, Live Music & Performance",249,Musical Theatre Society,24/04/2024 19:00
2605,Walk the Labyrinth,"Spring Welfair, Free, Health, Wellbeing & Support, Wellbeing",489,Wellbeing,29/04/2024 10:00
2606,Geology and Wine Talk,,324,Society of Economic Geologists,24/04/2024 17:00
2607,Hebden Bridge Sunday Hike,Trips & Days Out,154,Hiking,28/04/2024 08:20
2608,Settle Sunday Hike,Trips & Days Out,154,Hiking,05/05/2024 08:20
2610,Engineering Ball 2024,"Food & Drink, Academic",456,Product Design Society (PDES),11/05/2024 19:00
2611,AVSOC goes flying #2 (26-27 of April),Trips & Days Out,28,Aviation,26/04/2024 13:00
2612,Belly Dance End of Year Meal!,Food & Drink,42,Belly Dance Society,03/05/2024 17:00
2615,Men's Basketball Secret Social,,38,Basketball (m),26/04/2024 08:00
2618,Beginning Hulu Hoop with Karen Cooper,"Spring Welfair, Free, Health, Wellbeing & Support, Sports & Active",489,Wellbeing,29/04/2024 13:00
2619,"Explore Windermere, Lake District - Walking Trip - Saturday 27th April 2024","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,27/04/2024 08:00
2620,"Explore Bakewell and Chatsworth Estate, Peak District - GOGA Walk - Sunday 28th April","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,28/04/2024 08:00
2621,"Explore Helmsley, North York Moors National Park - GOGA walking trip - Saturday 4th May","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,04/05/2024 09:00
2622,https://store.leeds.ac.uk/product-catalogue/sport-and-physical-activity/get-out-get-active/explore/explore-yorkshires-coast-in-scarborough-goga-walk-sunday-5th-may,"Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,05/05/2024 08:00
2625,Salsa Society - Crossbody Salsa Class,"£5 or less, Sports & Active",307,Salsa,23/04/2024 19:00
2626,Salsa Society - Cuban Salsa Class,"£5 or less, Sports & Active",307,Salsa,25/04/2024 20:00
2627,Salsa Society - Crossbody Salsa Class,"£5 or less, Sports & Active",307,Salsa,30/04/2024 19:00
2628,Salsa Society - Crossbody Salsa Class,"£5 or less, Sports & Active",307,Salsa,07/05/2024 19:00
2629,Salsa Society - Cuban Salsa Class,"£5 or less, Sports & Active",307,Salsa,02/05/2024 20:00
2630,Salsa Society - Cuban Salsa Class,"£5 or less, Sports & Active",307,Salsa,09/05/2024 20:00
2631,Salsa Society - Bachata Class,"£5 or less, Sports & Active",307,Salsa,22/04/2024 20:00
2632,Salsa Society - Dance Connection Workshop,"£5 or less, Sports & Active",307,Salsa,29/04/2024 20:00
2633,Tour de Yorkshire Round 8 - Tockwith!,"Other, Sports & Active, Trips & Days Out",244,Motorsport Society,24/04/2024 13:00
2634,Salsa Society - Salsa Stress Relief: Live Music,"£5 or less, Sports & Active, Health, Wellbeing & Support, Wellbeing, Live Music & Performance",307,Salsa,14/05/2024 21:00
2635,Girls Culture Fest,£5 or less,528,SomSoc,25/04/2024 17:00
2637,PakSoc: The Spring Ball 🪩,"Alcohol-Free, Food & Drink",270,Pakistani,25/04/2024 18:30
2638,Cyber Escape Room 1,"Free, Health, Wellbeing & Support, Safety, Wellbeing, Alcohol-Free",489,Wellbeing,29/04/2024 11:00
2639,Cyber Escape Room 2,"Free, Alcohol-Free, Health, Wellbeing & Support, Safety",489,Wellbeing,29/04/2024 14:00
2641,Listening Party: The Tortured Poets Department,,487,Leeds Swift Soc,19/04/2024 18:00
2642,Girls' Cultural Fest,£5 or less,441,Thai Society,25/04/2024 17:00
2643,Girls Culture Fest,"£5 or less, Alcohol-Free, Cultural Calendar, Food & Drink",484,Kashmiri Society,25/04/2024 17:00
2644,Salsa Society - Salsa Stress Relief: LAMMPS Collab,"£5 or less, Sports & Active, Health, Wellbeing & Support, Wellbeing",307,Salsa,23/05/2024 20:00
2645,Salsa Society - Salsa Stress Relief: Rueda Salsa,"£5 or less, Sports & Active, Health, Wellbeing & Support, Wellbeing",307,Salsa,30/05/2024 20:00
2646,Salsa Society - Salsa Stress Relief: Special Class with Leandro Russo,"£5 or less, Sports & Active, Health, Wellbeing & Support, Wellbeing",307,Salsa,04/06/2024 19:30
2647,Spring Welfair Bullet Journalling,"Free, Spring Welfair, Health, Wellbeing & Support, Arts & Creative",489,Wellbeing,29/04/2024 14:30
2648,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,19/04/2024 18:30
2649,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,26/04/2024 18:30
2650,Academic and Fun Interactive Session on - The Decline of a Company and Being Vulnerable About Our Work,"Free, £5 or less, Alcohol-Free, Food & Drink, Family-Friendly, Academic",555,Artificial Intelligence Society,24/04/2024 16:00
2651,Sunday Swing Set (Social),,350,Swing Dance,10/03/2024 18:00
2652,Trip to Manchester - 27/04/24,"Trips & Days Out, Give it a Go, Arts & Creative",397,Trips Programme,27/04/2024 09:45
2653,Trip to Haworth - 04/05/24,"Get Out Get Active, Give it a Go, Trips & Days Out, Arts & Creative",397,Trips Programme,04/05/2024 09:45
2654,Trip to Oxford - 11/05/24,"Trips & Days Out, Arts & Creative, Give it a Go, Get Out Get Active",397,Trips Programme,11/05/2024 07:15
2655,Trip to Cambridge - 18/05/24,"Trips & Days Out, Arts & Creative, Give it a Go, Get Out Get Active",397,Trips Programme,18/05/2024 07:15
2656,Trip to York - 25/05/24,"Trips & Days Out, Arts & Creative, Give it a Go, Get Out Get Active",397,Trips Programme,25/05/2024 08:45
2657,Histsoc Finale Pub Quiz,Free,156,History,25/04/2024 19:30
2658,Girls Culture Fest,"Alcohol-Free, £5 or less, Arts & Creative, Cultural Calendar",43,Bengali,25/04/2024 17:00
2660,WE'RE BACK !!! - 22nd April to 26th April,Sports & Active,376,Vertical Fitness,19/04/2024 14:00
2661,Varsity 24,Varsity,244,Motorsport Society,16/04/2024 20:10
2662,Leeds Motorsport Varsity 2024,"Varsity, Sports & Active",244,Motorsport Society,23/04/2024 20:10
2664,Wine and cheese night,Food & Drink,375,Vegetarian and Vegan,25/04/2024 20:00
2665,Tote Bag Painting - Wellbeing Session,"£5 or less, Health, Wellbeing & Support, Alcohol-Free, Family-Friendly, Arts & Creative, Wellbeing",288,Psyched (Psychiatry),26/04/2024 14:00
2666,Her Campus x Media Society END OF YEAR CELEBRATION!,"Food & Drink, Club Nights & Gigs",152,Her Campus,17/05/2024 20:00
2667,Meditation,,489,Wellbeing,14/03/2024 12:00
2668,Meditation,,489,Wellbeing,21/03/2024 12:00
2669,Meditation,,489,Wellbeing,28/03/2024 12:00
2670,Meditation,,489,Wellbeing,04/04/2024 12:00
